case_id,style_id,style_label,character_label,character_name,style_name,tier,role,limit_break,limit_break_max,計算_STR,計算_DEX,計算_WIS,計算_SPR,計算_LUK,計算_CON,サポート10%加算_STR,サポート10%加算_DEX,サポート10%加算_WIS,サポート10%加算_SPR,サポート10%加算_LUK,サポート10%加算_CON,実機_STR,実機_DEX,実機_WIS,実機_SPR,実機_LUK,実機_CON,差分_実機-計算_STR,差分_実機-計算_DEX,差分_実機-計算_WIS,差分_実機-計算_SPR,差分_実機-計算_LUK,差分_実機-計算_CON,比較結果,計算前提,実機確認メモ,生成日
1005401-LB20,1005401,RMurohushi01,RMurohushi,室伏 理沙,親愛のレシーバー,A,Healer,20,20,337,288,302,326,316,334,34,29,31,33,32,34,,,,,,,"=IF(W421="""","""",W421-K421)","=IF(X421="""","""",X421-L421)","=IF(Y421="""","""",Y421-M421)","=IF(Z421="""","""",Z421-N421)","=IF(AA421="""","""",AA421-O421)","=IF(AB421="""","""",AB421-P421)","=IF(COUNTA(W421:AB421)=0,""未入力"",IF(COUNTA(W421:AB421)<6,""一部入力"",IF(COUNTIF(AC421:AH421,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005402-LB0,1005402,RMurohushi02,RMurohushi,室伏 理沙,痛いの痛いの飛んでけ〜♪,S,Healer,0,10,309,344,329,309,342,317,31,35,33,31,35,32,,,,,,,"=IF(W422="""","""",W422-K422)","=IF(X422="""","""",X422-L422)","=IF(Y422="""","""",Y422-M422)","=IF(Z422="""","""",Z422-N422)","=IF(AA422="""","""",AA422-O422)","=IF(AB422="""","""",AB422-P422)","=IF(COUNTA(W422:AB422)=0,""未入力"",IF(COUNTA(W422:AB422)<6,""一部入力"",IF(COUNTIF(AC422:AH422,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005402-LB10,1005402,RMurohushi02,RMurohushi,室伏 理沙,痛いの痛いの飛んでけ〜♪,S,Healer,10,10,375,412,398,375,407,383,38,42,40,38,41,39,,,,,,,"=IF(W423="""","""",W423-K423)","=IF(X423="""","""",X423-L423)","=IF(Y423="""","""",Y423-M423)","=IF(Z423="""","""",Z423-N423)","=IF(AA423="""","""",AA423-O423)","=IF(AB423="""","""",AB423-P423)","=IF(COUNTA(W423:AB423)=0,""未入力"",IF(COUNTA(W423:AB423)<6,""一部入力"",IF(COUNTIF(AC423:AH423,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005403-LB0,1005403,RMurohushi03,RMurohushi,室伏 理沙,早くおうちに帰りましょ,SS,Healer,0,4,380,374,427,393,356,342,38,38,43,40,36,35,,,,,,,"=IF(W424="""","""",W424-K424)","=IF(X424="""","""",X424-L424)","=IF(Y424="""","""",Y424-M424)","=IF(Z424="""","""",Z424-N424)","=IF(AA424="""","""",AA424-O424)","=IF(AB424="""","""",AB424-P424)","=IF(COUNTA(W424:AB424)=0,""未入力"",IF(COUNTA(W424:AB424)<6,""一部入力"",IF(COUNTIF(AC424:AH424,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005403-LB4,1005403,RMurohushi03,RMurohushi,室伏 理沙,早くおうちに帰りましょ,SS,Healer,4,4,468,461,518,481,442,430,47,47,52,49,45,43,,,,,,,"=IF(W425="""","""",W425-K425)","=IF(X425="""","""",X425-L425)","=IF(Y425="""","""",Y425-M425)","=IF(Z425="""","""",Z425-N425)","=IF(AA425="""","""",AA425-O425)","=IF(AB425="""","""",AB425-P425)","=IF(COUNTA(W425:AB425)=0,""未入力"",IF(COUNTA(W425:AB425)<6,""一部入力"",IF(COUNTIF(AC425:AH425,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005404-LB0,1005404,RMurohushi04,RMurohushi,室伏 理沙,あまいろの花,S,Healer,0,10,350,304,318,320,310,350,35,31,32,32,31,35,,,,,,,"=IF(W426="""","""",W426-K426)","=IF(X426="""","""",X426-L426)","=IF(Y426="""","""",Y426-M426)","=IF(Z426="""","""",Z426-N426)","=IF(AA426="""","""",AA426-O426)","=IF(AB426="""","""",AB426-P426)","=IF(COUNTA(W426:AB426)=0,""未入力"",IF(COUNTA(W426:AB426)<6,""一部入力"",IF(COUNTIF(AC426:AH426,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005404-LB10,1005404,RMurohushi04,RMurohushi,室伏 理沙,あまいろの花,S,Healer,10,10,419,369,386,386,375,416,42,37,39,39,38,42,,,,,,,"=IF(W427="""","""",W427-K427)","=IF(X427="""","""",X427-L427)","=IF(Y427="""","""",Y427-M427)","=IF(Z427="""","""",Z427-N427)","=IF(AA427="""","""",AA427-O427)","=IF(AB427="""","""",AB427-P427)","=IF(COUNTA(W427:AB427)=0,""未入力"",IF(COUNTA(W427:AB427)<6,""一部入力"",IF(COUNTIF(AC427:AH427,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005405-LB0,1005405,RMurohushi05,RMurohushi,室伏 理沙,潜入、笑顔で技術交流会,SS,Healer,0,4,402,396,450,415,378,364,41,40,45,42,38,37,,,,,,,"=IF(W428="""","""",W428-K428)","=IF(X428="""","""",X428-L428)","=IF(Y428="""","""",Y428-M428)","=IF(Z428="""","""",Z428-N428)","=IF(AA428="""","""",AA428-O428)","=IF(AB428="""","""",AB428-P428)","=IF(COUNTA(W428:AB428)=0,""未入力"",IF(COUNTA(W428:AB428)<6,""一部入力"",IF(COUNTIF(AC428:AH428,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005405-LB4,1005405,RMurohushi05,RMurohushi,室伏 理沙,潜入、笑顔で技術交流会,SS,Healer,4,4,491,482,541,504,463,452,50,49,55,51,47,46,,,,,,,"=IF(W429="""","""",W429-K429)","=IF(X429="""","""",X429-L429)","=IF(Y429="""","""",Y429-M429)","=IF(Z429="""","""",Z429-N429)","=IF(AA429="""","""",AA429-O429)","=IF(AB429="""","""",AB429-P429)","=IF(COUNTA(W429:AB429)=0,""未入力"",IF(COUNTA(W429:AB429)<6,""一部入力"",IF(COUNTIF(AC429:AH429,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005406-LB0,1005406,RMurohushi06,RMurohushi,室伏 理沙,ハートフルデイズ,S,Healer,0,10,320,314,363,353,300,306,32,32,37,36,30,31,,,,,,,"=IF(W430="""","""",W430-K430)","=IF(X430="""","""",X430-L430)","=IF(Y430="""","""",Y430-M430)","=IF(Z430="""","""",Z430-N430)","=IF(AA430="""","""",AA430-O430)","=IF(AB430="""","""",AB430-P430)","=IF(COUNTA(W430:AB430)=0,""未入力"",IF(COUNTA(W430:AB430)<6,""一部入力"",IF(COUNTIF(AC430:AH430,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005406-LB10,1005406,RMurohushi06,RMurohushi,室伏 理沙,ハートフルデイズ,S,Healer,10,10,386,380,432,419,364,372,39,38,44,42,37,38,,,,,,,"=IF(W431="""","""",W431-K431)","=IF(X431="""","""",X431-L431)","=IF(Y431="""","""",Y431-M431)","=IF(Z431="""","""",Z431-N431)","=IF(AA431="""","""",AA431-O431)","=IF(AB431="""","""",AB431-P431)","=IF(COUNTA(W431:AB431)=0,""未入力"",IF(COUNTA(W431:AB431)<6,""一部入力"",IF(COUNTIF(AC431:AH431,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005407-LB0,1005407,RMurohushi07,RMurohushi,室伏 理沙,今宵、花明かりの下で,SS,Healer,0,4,402,396,450,415,378,364,41,40,45,42,38,37,,,,,,,"=IF(W432="""","""",W432-K432)","=IF(X432="""","""",X432-L432)","=IF(Y432="""","""",Y432-M432)","=IF(Z432="""","""",Z432-N432)","=IF(AA432="""","""",AA432-O432)","=IF(AB432="""","""",AB432-P432)","=IF(COUNTA(W432:AB432)=0,""未入力"",IF(COUNTA(W432:AB432)<6,""一部入力"",IF(COUNTIF(AC432:AH432,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005407-LB4,1005407,RMurohushi07,RMurohushi,室伏 理沙,今宵、花明かりの下で,SS,Healer,4,4,491,482,541,504,463,452,50,49,55,51,47,46,,,,,,,"=IF(W433="""","""",W433-K433)","=IF(X433="""","""",X433-L433)","=IF(Y433="""","""",Y433-M433)","=IF(Z433="""","""",Z433-N433)","=IF(AA433="""","""",AA433-O433)","=IF(AB433="""","""",AB433-P433)","=IF(COUNTA(W433:AB433)=0,""未入力"",IF(COUNTA(W433:AB433)<6,""一部入力"",IF(COUNTIF(AC433:AH433,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005501-LB0,1005501,ADate01,ADate,伊達 朱里,ネガティブエース,A,Breaker,0,20,278,283,291,284,251,244,28,29,30,29,26,25,,,,,,,"=IF(W434="""","""",W434-K434)","=IF(X434="""","""",X434-L434)","=IF(Y434="""","""",Y434-M434)","=IF(Z434="""","""",Z434-N434)","=IF(AA434="""","""",AA434-O434)","=IF(AB434="""","""",AB434-P434)","=IF(COUNTA(W434:AB434)=0,""未入力"",IF(COUNTA(W434:AB434)<6,""一部入力"",IF(COUNTIF(AC434:AH434,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005501-LB20,1005501,ADate01,ADate,伊達 朱里,ネガティブエース,A,Breaker,20,20,322,327,337,326,295,288,33,33,34,33,30,29,,,,,,,"=IF(W435="""","""",W435-K435)","=IF(X435="""","""",X435-L435)","=IF(Y435="""","""",Y435-M435)","=IF(Z435="""","""",Z435-N435)","=IF(AA435="""","""",AA435-O435)","=IF(AB435="""","""",AB435-P435)","=IF(COUNTA(W435:AB435)=0,""未入力"",IF(COUNTA(W435:AB435)<6,""一部入力"",IF(COUNTIF(AC435:AH435,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005502-LB0,1005502,ADate02,ADate,伊達 朱里,マーベルアプローチ,S,Breaker,0,10,348,310,309,310,323,347,35,31,31,31,33,35,,,,,,,"=IF(W436="""","""",W436-K436)","=IF(X436="""","""",X436-L436)","=IF(Y436="""","""",Y436-M436)","=IF(Z436="""","""",Z436-N436)","=IF(AA436="""","""",AA436-O436)","=IF(AB436="""","""",AB436-P436)","=IF(COUNTA(W436:AB436)=0,""未入力"",IF(COUNTA(W436:AB436)<6,""一部入力"",IF(COUNTIF(AC436:AH436,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005502-LB10,1005502,ADate02,ADate,伊達 朱里,マーベルアプローチ,S,Breaker,10,10,414,377,375,375,389,412,42,38,38,38,39,42,,,,,,,"=IF(W437="""","""",W437-K437)","=IF(X437="""","""",X437-L437)","=IF(Y437="""","""",Y437-M437)","=IF(Z437="""","""",Z437-N437)","=IF(AA437="""","""",AA437-O437)","=IF(AB437="""","""",AB437-P437)","=IF(COUNTA(W437:AB437)=0,""未入力"",IF(COUNTA(W437:AB437)<6,""一部入力"",IF(COUNTIF(AC437:AH437,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005503-LB0,1005503,ADate03,ADate,伊達 朱里,テニスコートの悪魔,SS,Breaker,0,4,341,417,380,356,396,374,35,42,38,36,40,38,,,,,,,"=IF(W438="""","""",W438-K438)","=IF(X438="""","""",X438-L438)","=IF(Y438="""","""",Y438-M438)","=IF(Z438="""","""",Z438-N438)","=IF(AA438="""","""",AA438-O438)","=IF(AB438="""","""",AB438-P438)","=IF(COUNTA(W438:AB438)=0,""未入力"",IF(COUNTA(W438:AB438)<6,""一部入力"",IF(COUNTIF(AC438:AH438,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005503-LB4,1005503,ADate03,ADate,伊達 朱里,テニスコートの悪魔,SS,Breaker,4,4,428,506,468,442,485,461,43,51,47,45,49,47,,,,,,,"=IF(W439="""","""",W439-K439)","=IF(X439="""","""",X439-L439)","=IF(Y439="""","""",Y439-M439)","=IF(Z439="""","""",Z439-N439)","=IF(AA439="""","""",AA439-O439)","=IF(AB439="""","""",AB439-P439)","=IF(COUNTA(W439:AB439)=0,""未入力"",IF(COUNTA(W439:AB439)<6,""一部入力"",IF(COUNTIF(AC439:AH439,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005504-LB0,1005504,ADate04,ADate,伊達 朱里,Holiday Star Night,SS,Breaker,0,4,362,439,402,378,419,396,37,44,41,38,42,40,,,,,,,"=IF(W440="""","""",W440-K440)","=IF(X440="""","""",X440-L440)","=IF(Y440="""","""",Y440-M440)","=IF(Z440="""","""",Z440-N440)","=IF(AA440="""","""",AA440-O440)","=IF(AB440="""","""",AB440-P440)","=IF(COUNTA(W440:AB440)=0,""未入力"",IF(COUNTA(W440:AB440)<6,""一部入力"",IF(COUNTIF(AC440:AH440,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005504-LB4,1005504,ADate04,ADate,伊達 朱里,Holiday Star Night,SS,Breaker,4,4,450,528,491,463,508,482,45,53,50,47,51,49,,,,,,,"=IF(W441="""","""",W441-K441)","=IF(X441="""","""",X441-L441)","=IF(Y441="""","""",Y441-M441)","=IF(Z441="""","""",Z441-N441)","=IF(AA441="""","""",AA441-O441)","=IF(AB441="""","""",AB441-P441)","=IF(COUNTA(W441:AB441)=0,""未入力"",IF(COUNTA(W441:AB441)<6,""一部入力"",IF(COUNTIF(AC441:AH441,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005505-LB0,1005505,ADate05,ADate,伊達 朱里,幸運ふゆうらら,SS,Breaker,0,4,362,439,402,378,419,396,37,44,41,38,42,40,,,,,,,"=IF(W442="""","""",W442-K442)","=IF(X442="""","""",X442-L442)","=IF(Y442="""","""",Y442-M442)","=IF(Z442="""","""",Z442-N442)","=IF(AA442="""","""",AA442-O442)","=IF(AB442="""","""",AB442-P442)","=IF(COUNTA(W442:AB442)=0,""未入力"",IF(COUNTA(W442:AB442)<6,""一部入力"",IF(COUNTIF(AC442:AH442,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005505-LB4,1005505,ADate05,ADate,伊達 朱里,幸運ふゆうらら,SS,Breaker,4,4,450,528,491,463,508,482,45,53,50,47,51,49,,,,,,,"=IF(W443="""","""",W443-K443)","=IF(X443="""","""",X443-L443)","=IF(Y443="""","""",Y443-M443)","=IF(Z443="""","""",Z443-N443)","=IF(AA443="""","""",AA443-O443)","=IF(AB443="""","""",AB443-P443)","=IF(COUNTA(W443:AB443)=0,""未入力"",IF(COUNTA(W443:AB443)<6,""一部入力"",IF(COUNTIF(AC443:AH443,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005506-LB0,1005506,ADate06,ADate,伊達 朱里,前進ネバーギブアップ！,SSR,Debuffer,0,4,397,404,437,403,392,361,40,41,44,41,40,37,,,,,,,"=IF(W444="""","""",W444-K444)","=IF(X444="""","""",X444-L444)","=IF(Y444="""","""",Y444-M444)","=IF(Z444="""","""",Z444-N444)","=IF(AA444="""","""",AA444-O444)","=IF(AB444="""","""",AB444-P444)","=IF(COUNTA(W444:AB444)=0,""未入力"",IF(COUNTA(W444:AB444)<6,""一部入力"",IF(COUNTIF(AC444:AH444,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005506-LB4,1005506,ADate06,ADate,伊達 朱里,前進ネバーギブアップ！,SSR,Debuffer,4,4,484,493,526,489,481,448,49,50,53,49,49,45,,,,,,,"=IF(W445="""","""",W445-K445)","=IF(X445="""","""",X445-L445)","=IF(Y445="""","""",Y445-M445)","=IF(Z445="""","""",Z445-N445)","=IF(AA445="""","""",AA445-O445)","=IF(AB445="""","""",AB445-P445)","=IF(COUNTA(W445:AB445)=0,""未入力"",IF(COUNTA(W445:AB445)<6,""一部入力"",IF(COUNTIF(AC445:AH445,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005601-LB0,1005601,AMizuhara01,AMizuhara,瑞原 あいな,深き海の学び手,A,Debuffer,0,20,286,246,258,287,274,284,29,25,26,29,28,29,,,,,,,"=IF(W446="""","""",W446-K446)","=IF(X446="""","""",X446-L446)","=IF(Y446="""","""",Y446-M446)","=IF(Z446="""","""",Z446-N446)","=IF(AA446="""","""",AA446-O446)","=IF(AB446="""","""",AB446-P446)","=IF(COUNTA(W446:AB446)=0,""未入力"",IF(COUNTA(W446:AB446)<6,""一部入力"",IF(COUNTIF(AC446:AH446,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005601-LB20,1005601,AMizuhara01,AMizuhara,瑞原 あいな,深き海の学び手,A,Debuffer,20,20,331,290,304,332,317,326,34,29,31,34,32,33,,,,,,,"=IF(W447="""","""",W447-K447)","=IF(X447="""","""",X447-L447)","=IF(Y447="""","""",Y447-M447)","=IF(Z447="""","""",Z447-N447)","=IF(AA447="""","""",AA447-O447)","=IF(AB447="""","""",AB447-P447)","=IF(COUNTA(W447:AB447)=0,""未入力"",IF(COUNTA(W447:AB447)<6,""一部入力"",IF(COUNTIF(AC447:AH447,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005602-LB0,1005602,AMizuhara02,AMizuhara,瑞原 あいな,アビスからの誘い,S,Debuffer,0,10,314,317,363,359,301,300,32,32,37,36,31,30,,,,,,,"=IF(W448="""","""",W448-K448)","=IF(X448="""","""",X448-L448)","=IF(Y448="""","""",Y448-M448)","=IF(Z448="""","""",Z448-N448)","=IF(AA448="""","""",AA448-O448)","=IF(AB448="""","""",AB448-P448)","=IF(COUNTA(W448:AB448)=0,""未入力"",IF(COUNTA(W448:AB448)<6,""一部入力"",IF(COUNTIF(AC448:AH448,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1005602-LB10,1005602,AMizuhara02,AMizuhara,瑞原 あいな,アビスからの誘い,S,Debuffer,10,10,380,383,435,426,365,364,38,39,44,43,37,37,,,,,,,"=IF(W449="""","""",W449-K449)","=IF(X449="""","""",X449-L449)","=IF(Y449="""","""",Y449-M449)","=IF(Z449="""","""",Z449-N449)","=IF(AA449="""","""",AA449-O449)","=IF(AB449="""","""",AB449-P449)","=IF(COUNTA(W449:AB449)=0,""未入力"",IF(COUNTA(W449:AB449)<6,""一部入力"",IF(COUNTIF(AC449:AH449,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
